profile	symbol	kind	field	shape	value	line
vanilla	axe_of_mauling	artifact	name	text	Greater Artifact - Axe of Mauling	1
vanilla	axe_of_mauling	artifact	portrait_code	text	eawwep	1
vanilla	axe_of_mauling	artifact	spell_id	expression	spelldict /tremor get	1
vanilla	axe_of_mauling	artifact	unmod_proc	procedure	<procedure 92 tokens>	1
vanilla	axe_of_mauling	artifact	uses_artifact_mana	name	true	1
vanilla	axe_of_mauling	artifact	uses_wizard_mana	name	false	1
vanilla	axe_of_mauling	artifact	wield	name	ARTIFACT_WIELD_RIGHT	1
vanilla	axe_of_mauling	artifact	wield_champion_types	procedure	<procedure 3 tokens>	1
vanilla	axe_of_mauling	artifact	wield_faiths	procedure	<procedure 4 tokens>	1
vanilla	balkoth_scythe	artifact	attack_proc	procedure	<procedure 40 tokens>	1
vanilla	balkoth_scythe	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	balkoth_scythe	artifact	can_be_used	name	true	1
vanilla	balkoth_scythe	artifact	category	number	1	1
vanilla	balkoth_scythe	artifact	description	text	Only Balkoth may wield.  Cast Locust once daily.  Can claim victim's soul in combat (5% chance). +2 hit point Vampyric l	1
vanilla	balkoth_scythe	artifact	description_table	dictionary	<dictionary 6 tokens>	1
vanilla	balkoth_scythe	artifact	dummy2	expression	currentdict /mod_proc get replace bind	1
vanilla	balkoth_scythe	artifact	faith	name	DEATH	1
vanilla	balkoth_scythe	artifact	image	number	9	1
vanilla	balkoth_scythe	artifact	max_mana	number	8	1
vanilla	balkoth_scythe	artifact	mod_proc	procedure	<procedure 23 tokens>	1
vanilla	balkoth_scythe	artifact	name	text	Unique Artifact - Balkoth's Scythe	1
vanilla	balkoth_scythe	artifact	portrait_code	text	descyt	1
vanilla	balkoth_scythe	artifact	spell_id	expression	spelldict /locust get	1
vanilla	balkoth_scythe	artifact	unmod_proc	procedure	<procedure 12 tokens>	1
vanilla	balkoth_scythe	artifact	uses_artifact_mana	name	true	1
vanilla	balkoth_scythe	artifact	uses_wizard_mana	name	false	1
vanilla	balkoth_scythe	artifact	wield	name	ARTIFACT_WIELD_RIGHT	1
vanilla	balkoth_scythe	artifact	wield_champion_types	procedure	<procedure 3 tokens>	1
vanilla	balkoth_scythe	artifact	wield_faiths	procedure	<procedure 3 tokens>	1
vanilla	blowgun_of_the_amazons	artifact	attack_proc	procedure	<procedure 34 tokens>	1
vanilla	blowgun_of_the_amazons	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	blowgun_of_the_amazons	artifact	can_be_used	name	true	1
vanilla	blowgun_of_the_amazons	artifact	category	number	1	1
vanilla	blowgun_of_the_amazons	artifact	description	text	Only Water thieves may use.  Makes a chilling attack that has a 5% chance of sealing an enemy in ice.  Casts Icebolt six	1
vanilla	blowgun_of_the_amazons	artifact	description_table	dictionary	<dictionary 10 tokens>	1
vanilla	blowgun_of_the_amazons	artifact	faith	name	WATER	1
vanilla	blowgun_of_the_amazons	artifact	image	number	6	1
vanilla	blowgun_of_the_amazons	artifact	max_mana	number	12	1
vanilla	blowgun_of_the_amazons	artifact	mod_proc	procedure	<procedure 41 tokens>	1
vanilla	blowgun_of_the_amazons	artifact	name	text	Greater Artifact-Blowgun of the Amazons	1
vanilla	blowgun_of_the_amazons	artifact	portrait_code	text	warngw	1
vanilla	blowgun_of_the_amazons	artifact	spell_id	expression	spelldict /icebolt get	1
vanilla	blowgun_of_the_amazons	artifact	unmod_proc	procedure	<procedure 41 tokens>	1
vanilla	blowgun_of_the_amazons	artifact	uses_artifact_mana	name	true	1
vanilla	blowgun_of_the_amazons	artifact	uses_wizard_mana	name	false	1
vanilla	blowgun_of_the_amazons	artifact	wield	name	ARTIFACT_WIELD_RIGHT	1
vanilla	blowgun_of_the_amazons	artifact	wield_champion_types	procedure	<procedure 3 tokens>	1
vanilla	blowgun_of_the_amazons	artifact	wield_faiths	procedure	<procedure 3 tokens>	1
vanilla	borchert_torch	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	borchert_torch	artifact	can_be_used	name	false	1
vanilla	borchert_torch	artifact	category	number	2	1
vanilla	borchert_torch	artifact	description	text	Any thief gets +1 sight radius, +4 Movement, 20% magic resistance and +2 combat speed.  Fire thieves also get +3 sight r	1
vanilla	borchert_torch	artifact	description_table	dictionary	<dictionary 10 tokens>	1
vanilla	borchert_torch	artifact	faith	name	FIRE	1
vanilla	borchert_torch	artifact	image	number	2	1
vanilla	borchert_torch	artifact	max_mana	number	0	1
vanilla	borchert_torch	artifact	mod_proc	procedure	<procedure 174 tokens>	1
vanilla	borchert_torch	artifact	name	text	Borchert's Torch	1
vanilla	borchert_torch	artifact	portrait_code	text	fiamul	1
vanilla	borchert_torch	artifact	unmod_proc	procedure	<procedure 140 tokens>	1
vanilla	borchert_torch	artifact	uses_artifact_mana	name	false	1
vanilla	borchert_torch	artifact	uses_wizard_mana	name	false	1
vanilla	borchert_torch	artifact	wield	name	ARTIFACT_WIELD_EITHER	1
vanilla	borchert_torch	artifact	wield_champion_types	procedure	<procedure 3 tokens>	1
vanilla	borchert_torch	artifact	wield_faiths	procedure	<procedure 10 tokens>	1
vanilla	bow_of_bakal	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	bow_of_bakal	artifact	can_be_used	name	true	1
vanilla	bow_of_bakal	artifact	category	number	2	1
vanilla	bow_of_bakal	artifact	description	text	Air, Life and Earth thieves get +1 ranged attack, +2 missile range and +3 rate of fire, and can cast Spirit Arrow thrice	1
vanilla	bow_of_bakal	artifact	description_table	dictionary	<dictionary 10 tokens>	1
vanilla	bow_of_bakal	artifact	faith	name	LIFE	1
vanilla	bow_of_bakal	artifact	image	number	6	1
vanilla	bow_of_bakal	artifact	max_mana	number	6	1
vanilla	bow_of_bakal	artifact	mod_proc	procedure	<procedure 74 tokens>	1
vanilla	bow_of_bakal	artifact	name	text	Greater Artifact - Bow of Bakal	1
vanilla	bow_of_bakal	artifact	portrait_code	text	lirngw	1
vanilla	bow_of_bakal	artifact	spell_id	expression	spelldict /sparrow get	1
vanilla	bow_of_bakal	artifact	unmod_proc	procedure	<procedure 74 tokens>	1
vanilla	bow_of_bakal	artifact	uses_artifact_mana	name	true	1
vanilla	bow_of_bakal	artifact	uses_wizard_mana	name	false	1
vanilla	bow_of_bakal	artifact	wield	name	ARTIFACT_WIELD_RIGHT	1
vanilla	bow_of_bakal	artifact	wield_champion_types	procedure	<procedure 3 tokens>	1
vanilla	bow_of_bakal	artifact	wield_faiths	procedure	<procedure 5 tokens>	1
vanilla	bow_of_balladrine	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	bow_of_balladrine	artifact	can_be_used	name	true	1
vanilla	bow_of_balladrine	artifact	category	number	1	1
vanilla	bow_of_balladrine	artifact	description	text	Earth, Life and Air thieves gain +2 ranged attack, +1 missile range and +3 rate of fire, and can cast Rocksling six time	1
vanilla	bow_of_balladrine	artifact	description_table	dictionary	<dictionary 12 tokens>	1
vanilla	bow_of_balladrine	artifact	faith	name	EARTH	1
vanilla	bow_of_balladrine	artifact	image	number	6	1
vanilla	bow_of_balladrine	artifact	max_mana	number	12	1
vanilla	bow_of_balladrine	artifact	mod_proc	procedure	<procedure 73 tokens>	1
vanilla	bow_of_balladrine	artifact	name	text	Greater Artifact - Bow of Balladrine	1
vanilla	bow_of_balladrine	artifact	portrait_code	text	earngw	1
vanilla	bow_of_balladrine	artifact	spell_id	expression	spelldict /rocksling get	1
vanilla	bow_of_balladrine	artifact	unmod_proc	procedure	<procedure 73 tokens>	1
vanilla	bow_of_balladrine	artifact	uses_artifact_mana	name	true	1
vanilla	bow_of_balladrine	artifact	uses_wizard_mana	name	false	1
vanilla	bow_of_balladrine	artifact	wield	name	ARTIFACT_WIELD_RIGHT	1
vanilla	bow_of_balladrine	artifact	wield_champion_types	procedure	<procedure 3 tokens>	1
vanilla	bow_of_balladrine	artifact	wield_faiths	procedure	<procedure 5 tokens>	1
vanilla	bow_of_quaal	artifact	attack_proc	procedure	<procedure 393 tokens>	1
vanilla	bow_of_quaal	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	bow_of_quaal	artifact	category	number	1	1
vanilla	bow_of_quaal	artifact	description	text	Air and Life thieves gain +2 Dexterity, +2 ranged attack, +2 missile range and +3 rate of fire.  Air thieves have a 20% 	1
vanilla	bow_of_quaal	artifact	description_table	dictionary	<dictionary 10 tokens>	1
vanilla	bow_of_quaal	artifact	faith	name	AIR	1
vanilla	bow_of_quaal	artifact	image	number	6	1
vanilla	bow_of_quaal	artifact	mod_proc	procedure	<procedure 53 tokens>	1
vanilla	bow_of_quaal	artifact	name	text	Greater Artifact - Bow of Quaal	1
vanilla	bow_of_quaal	artifact	portrait_code	text	airngw	1
vanilla	bow_of_quaal	artifact	unmod_proc	procedure	<procedure 53 tokens>	1
vanilla	bow_of_quaal	artifact	wield	name	ARTIFACT_WIELD_RIGHT	1
vanilla	bow_of_quaal	artifact	wield_champion_types	procedure	<procedure 3 tokens>	1
vanilla	bow_of_quaal	artifact	wield_faiths	procedure	<procedure 4 tokens>	1
vanilla	burning_blade	artifact	attack_proc	procedure	<procedure 7 tokens>	1
vanilla	burning_blade	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	burning_blade	artifact	can_be_used	name	false	1
vanilla	burning_blade	artifact	category	number	1	1
vanilla	burning_blade	artifact	description	text	Fire and Air warriors enjoy +1 Attack, +1 Armor, and +2 luck with this sword.	1
vanilla	burning_blade	artifact	description_table	dictionary	<dictionary 8 tokens>	1
vanilla	burning_blade	artifact	faith	name	FIRE	1
vanilla	burning_blade	artifact	image	number	5	1
vanilla	burning_blade	artifact	max_mana	number	0	1
vanilla	burning_blade	artifact	mod_proc	procedure	<procedure 29 tokens>	1
vanilla	burning_blade	artifact	name	text	Burning Blade	1
vanilla	burning_blade	artifact	portrait_code	text	fiwwep	1
vanilla	burning_blade	artifact	spell_id	expression	spelldict /fdart get	1
vanilla	burning_blade	artifact	unmod_proc	procedure	<procedure 29 tokens>	1
vanilla	burning_blade	artifact	uses_artifact_mana	name	false	1
vanilla	burning_blade	artifact	uses_wizard_mana	name	false	1
vanilla	burning_blade	artifact	wield	name	ARTIFACT_WIELD_RIGHT	1
vanilla	burning_blade	artifact	wield_champion_types	procedure	<procedure 3 tokens>	1
vanilla	burning_blade	artifact	wield_faiths	procedure	<procedure 4 tokens>	1
vanilla	burnskin_artifact	artifact	category	number	2	1
vanilla	burnskin_artifact	artifact	defend_proc	procedure	<procedure 15 tokens>	1
vanilla	burnskin_artifact	artifact	description	text		1
vanilla	burnskin_artifact	artifact	description_table	dictionary	<dictionary 8 tokens>	1
vanilla	burnskin_artifact	artifact	end_combat_proc	procedure	<procedure 6 tokens>	1
vanilla	burnskin_artifact	artifact	faith	name	FIRE	1
vanilla	burnskin_artifact	artifact	image	number	7	1
vanilla	burnskin_artifact	artifact	mod_proc	procedure	<procedure 2 tokens>	1
vanilla	burnskin_artifact	artifact	name	text	Burnskin	1
vanilla	burnskin_artifact	artifact	portrait_code	text	orarm1	1
vanilla	burnskin_artifact	artifact	unmod_proc	procedure	<procedure 2 tokens>	1
vanilla	burnskin_artifact	artifact	wield	name	ARTIFACT_WIELD_INVISIBLE	1
vanilla	burnskin_artifact	artifact	wield_champion_types	procedure	<procedure 5 tokens>	1
vanilla	burnskin_artifact	artifact	wield_faiths	procedure	<procedure 10 tokens>	1
vanilla	chakram_of_entropy	artifact	attack_proc	procedure	<procedure 24 tokens>	1
vanilla	chakram_of_entropy	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	chakram_of_entropy	artifact	can_be_used	name	false	1
vanilla	chakram_of_entropy	artifact	category	number	1	1
vanilla	chakram_of_entropy	artifact	description	text	Gives Chaos thief +3 ranged attack, +2 missile range, +1 rate of fire and 30% resistance to missile attacks.  There is a	1
vanilla	chakram_of_entropy	artifact	description_table	dictionary	<dictionary 8 tokens>	1
vanilla	chakram_of_entropy	artifact	faith	name	CHAOS	1
vanilla	chakram_of_entropy	artifact	image	number	6	1
vanilla	chakram_of_entropy	artifact	max_charges	number	0	1
vanilla	chakram_of_entropy	artifact	max_mana	number	0	1
vanilla	chakram_of_entropy	artifact	mod_proc	procedure	<procedure 53 tokens>	1
vanilla	chakram_of_entropy	artifact	name	text	Chakram of Entropy	1
vanilla	chakram_of_entropy	artifact	portrait_code	text	Chrngw	1
vanilla	chakram_of_entropy	artifact	spell_id	expression	spelldict /rocksling get	1
vanilla	chakram_of_entropy	artifact	unmod_proc	procedure	<procedure 53 tokens>	1
vanilla	chakram_of_entropy	artifact	uses_wizard_mana	name	false	1
vanilla	chakram_of_entropy	artifact	wield	name	ARTIFACT_WIELD_RIGHT	1
vanilla	chakram_of_entropy	artifact	wield_champion_types	procedure	<procedure 3 tokens>	1
vanilla	chakram_of_entropy	artifact	wield_faiths	procedure	<procedure 3 tokens>	1
vanilla	chalice_of_life	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	chalice_of_life	artifact	can_be_used	name	true	1
vanilla	chalice_of_life	artifact	category	number	2	1
vanilla	chalice_of_life	artifact	description	text	Any champion from Life, Water or Order may wield this artifact.  The chalice will produce, per turn, ale equal to the al	1
vanilla	chalice_of_life	artifact	description_table	dictionary	<dictionary 8 tokens>	1
vanilla	chalice_of_life	artifact	faith	name	LIFE	1
vanilla	chalice_of_life	artifact	image	number	8	1
vanilla	chalice_of_life	artifact	max_mana	number	6	1
vanilla	chalice_of_life	artifact	mod_proc	procedure	<procedure 53 tokens>	1
vanilla	chalice_of_life	artifact	name	text	Chalice Of Life	1
vanilla	chalice_of_life	artifact	portrait_code	text	liart1	1
vanilla	chalice_of_life	artifact	spell_id	expression	spelldict /bless get	1
vanilla	chalice_of_life	artifact	unmod_proc	procedure	<procedure 35 tokens>	1
vanilla	chalice_of_life	artifact	uses_artifact_mana	name	true	1
vanilla	chalice_of_life	artifact	uses_wizard_mana	name	false	1
vanilla	chalice_of_life	artifact	wield	name	ARTIFACT_WIELD_EITHER	1
vanilla	chalice_of_life	artifact	wield_champion_types	procedure	<procedure 5 tokens>	1
vanilla	chalice_of_life	artifact	wield_faiths	procedure	<procedure 5 tokens>	1
vanilla	choice_artifact	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	choice_artifact	artifact	category	number	2	1
vanilla	choice_artifact	artifact	defend_proc	procedure	<procedure 2 tokens>	1
vanilla	choice_artifact	artifact	description	text	None	1
vanilla	choice_artifact	artifact	description_table	dictionary	<dictionary 2 tokens>	1
vanilla	choice_artifact	artifact	dummy	expression	10 dict replace bind	1
vanilla	choice_artifact	artifact	faith	name	DEATH	1
vanilla	choice_artifact	artifact	image	number	7	1
vanilla	choice_artifact	artifact	name	name	T_artifact_fafnir_choice	1
vanilla	choice_artifact	artifact	portrait_code	text	aiarmr	1
vanilla	choice_artifact	artifact	wield	name	ARTIFACT_WIELD_INVISIBLE	1
vanilla	choice_artifact	artifact	wield_champion_types	procedure	<procedure 5 tokens>	1
vanilla	choice_artifact	artifact	wield_faiths	procedure	<procedure 3 tokens>	1
vanilla	cloaktarn	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	cloaktarn	artifact	category	number	1	1
vanilla	cloaktarn	artifact	defend_proc	procedure	<procedure 52 tokens>	1
vanilla	cloaktarn	artifact	description	expression	textdict /T_artifact_descript_cloaktarn get	1
vanilla	cloaktarn	artifact	description_table	dictionary	<dictionary 4 tokens>	1
vanilla	cloaktarn	artifact	faith	name	ORDER	1
vanilla	cloaktarn	artifact	image	number	15	1
vanilla	cloaktarn	artifact	mod_proc	procedure	<procedure 26 tokens>	1
vanilla	cloaktarn	artifact	name	expression	textdict /T_artifact_name_cloaktarn get	1
vanilla	cloaktarn	artifact	portrait_code	text	ornea4	1
vanilla	cloaktarn	artifact	unmod_proc	procedure	<procedure 7 tokens>	1
vanilla	cloaktarn	artifact	wield	name	ARTIFACT_WIELD_LEFT	1
vanilla	cloaktarn	artifact	wield_champion_types	procedure	<procedure 5 tokens>	1
vanilla	cloaktarn	artifact	wield_faiths	procedure	<procedure 4 tokens>	1
vanilla	cloudstaff	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	cloudstaff	artifact	can_be_used	name	false	1
vanilla	cloudstaff	artifact	category	number	1	1
vanilla	cloudstaff	artifact	description	text	Any mage in Urak gains +1 Armor and +2 Mana while wielding this staff.	1
vanilla	cloudstaff	artifact	description_table	dictionary	<dictionary 6 tokens>	1
vanilla	cloudstaff	artifact	faith	name	AIR	1
vanilla	cloudstaff	artifact	image	number	4	1
vanilla	cloudstaff	artifact	max_mana	number	0	1
vanilla	cloudstaff	artifact	mod_proc	procedure	<procedure 38 tokens>	1
vanilla	cloudstaff	artifact	name	text	Cloudstaff	1
vanilla	cloudstaff	artifact	portrait_code	text	aistaf	1
vanilla	cloudstaff	artifact	spell_id	expression	spelldict /asphyxiate get	1
vanilla	cloudstaff	artifact	unmod_proc	procedure	<procedure 38 tokens>	1
vanilla	cloudstaff	artifact	uses_artifact_mana	name	false	1
vanilla	cloudstaff	artifact	uses_wizard_mana	name	false	1
vanilla	cloudstaff	artifact	wield	name	ARTIFACT_WIELD_RIGHT	1
vanilla	cloudstaff	artifact	wield_champion_types	procedure	<procedure 3 tokens>	1
vanilla	cloudstaff	artifact	wield_faiths	procedure	<procedure 10 tokens>	1
vanilla	cloudsteam_artifact	artifact	category	number	2	1
vanilla	cloudsteam_artifact	artifact	defend_proc	procedure	<procedure 11 tokens>	1
vanilla	cloudsteam_artifact	artifact	description	text		1
vanilla	cloudsteam_artifact	artifact	description_table	dictionary	<dictionary 2 tokens>	1
vanilla	cloudsteam_artifact	artifact	end_combat_proc	procedure	<procedure 6 tokens>	1
vanilla	cloudsteam_artifact	artifact	image	number	7	1
vanilla	cloudsteam_artifact	artifact	mod_proc	procedure	<procedure 2 tokens>	1
vanilla	cloudsteam_artifact	artifact	name	text	Cloud Steam	1
vanilla	cloudsteam_artifact	artifact	portrait_code	text	orarm1	1
vanilla	cloudsteam_artifact	artifact	unmod_proc	procedure	<procedure 2 tokens>	1
vanilla	cloudsteam_artifact	artifact	wield	name	ARTIFACT_WIELD_INVISIBLE	1
vanilla	cloudsteam_artifact	artifact	wield_champion_types	procedure	<procedure 5 tokens>	1
vanilla	cloudsteam_artifact	artifact	wield_faiths	procedure	<procedure 10 tokens>	1
vanilla	coral_shield	artifact	barter_proc	procedure	<procedure 3 tokens>	1
vanilla	coral_shield	artifact	can_be_used	name	false	1
vanilla	coral_shield	artifact	category	number	2	1
vanilla	coral_shield	artifact	description	text	Death, Order and Chaos warriors get +2 Armor, +2 Strength, 50% resistance to Fire and 30% resistance to all other magics	1
